resultId,raceId,date,year,position,driverId,driverRef,constructorId,constructorRecent,era,street_circuit
16139,653,1970-09-20,1970,2.0,223,regazzoni,6,ferrari,The Cosworth Revolution,True
16140,653,1970-09-20,1970,3.0,278,amon,37,march,The Cosworth Revolution,True
16141,653,1970-09-20,1970,4.0,345,rodriguez,66,brm,The Cosworth Revolution,True
16142,653,1970-09-20,1970,5.0,341,surtees,63,surtees,The Cosworth Revolution,True
16143,653,1970-09-20,1970,6.0,320,gethin,187,mclaren,The Cosworth Revolution,True
16144,653,1970-09-20,1970,7.0,280,pescarolo,82,matra,The Cosworth Revolution,True
16145,653,1970-09-20,1970,8.0,306,beltoise,82,matra,The Cosworth Revolution,True
16146,653,1970-09-20,1970,9.0,327,cevert,37,march,The Cosworth Revolution,True
16147,653,1970-09-20,1970,10.0,352,eaton,66,brm,The Cosworth Revolution,True
16148,653,1970-09-20,1970,11.0,314,schenken,86,tomaso,The Cosworth Revolution,True
16149,653,1970-09-20,1970,11.0,289,hill,32,team_lotus,The Cosworth Revolution,True
16150,653,1970-09-20,1970,11.0,333,adamich,198,mclaren,The Cosworth Revolution,True
16151,653,1970-09-20,1970,11.0,238,peterson,37,march,The Cosworth Revolution,True
16152,653,1970-09-20,1970,11.0,304,hulme,187,mclaren,The Cosworth Revolution,True
16153,653,1970-09-20,1970,11.0,356,jack_brabham,34,brabham,The Cosworth Revolution,True
16154,653,1970-09-20,1970,11.0,262,oliver,66,brm,The Cosworth Revolution,True
16155,653,1970-09-20,1970,11.0,328,stewart,25,mercedes,The Cosworth Revolution,True
16156,653,1970-09-20,1970,11.0,243,stommelen,34,brabham,The Cosworth Revolution,True
16157,653,1970-09-20,1970,11.0,346,siffert,37,march,The Cosworth Revolution,True
16158,654,1970-10-04,1970,1.0,224,emerson_fittipaldi,32,team_lotus,The Cosworth Revolution,False
16159,654,1970-10-04,1970,2.0,345,rodriguez,66,brm,The Cosworth Revolution,False
16160,654,1970-10-04,1970,3.0,317,wisell,32,team_lotus,The Cosworth Revolution,False
16161,654,1970-10-04,1970,4.0,235,ickx,6,ferrari,The Cosworth Revolution,False
16162,654,1970-10-04,1970,5.0,278,amon,37,march,The Cosworth Revolution,False
16163,654,1970-10-04,1970,6.0,321,bell,63,surtees,The Cosworth Revolution,False
16164,654,1970-10-04,1970,7.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16165,654,1970-10-04,1970,8.0,280,pescarolo,82,matra,The Cosworth Revolution,False
16166,654,1970-10-04,1970,9.0,346,siffert,37,march,The Cosworth Revolution,False
16167,654,1970-10-04,1970,10.0,356,jack_brabham,34,brabham,The Cosworth Revolution,False
16168,654,1970-10-04,1970,11.0,238,peterson,37,march,The Cosworth Revolution,False
16169,654,1970-10-04,1970,12.0,243,stommelen,34,brabham,The Cosworth Revolution,False
16170,654,1970-10-04,1970,13.0,223,regazzoni,6,ferrari,The Cosworth Revolution,False
16171,654,1970-10-04,1970,14.0,320,gethin,187,mclaren,The Cosworth Revolution,False
16172,654,1970-10-04,1970,15.0,328,stewart,25,mercedes,The Cosworth Revolution,False
16173,654,1970-10-04,1970,15.0,289,hill,32,team_lotus,The Cosworth Revolution,False
16174,654,1970-10-04,1970,15.0,327,cevert,37,march,The Cosworth Revolution,False
16175,654,1970-10-04,1970,15.0,314,schenken,86,tomaso,The Cosworth Revolution,False
16176,654,1970-10-04,1970,15.0,347,bonnier,187,mclaren,The Cosworth Revolution,False
16177,654,1970-10-04,1970,15.0,306,beltoise,82,matra,The Cosworth Revolution,False
16178,654,1970-10-04,1970,15.0,366,hutchison,34,brabham,The Cosworth Revolution,False
16179,654,1970-10-04,1970,15.0,262,oliver,66,brm,The Cosworth Revolution,False
16180,654,1970-10-04,1970,15.0,352,eaton,66,brm,The Cosworth Revolution,False
16181,654,1970-10-04,1970,15.0,341,surtees,63,surtees,The Cosworth Revolution,False
16182,654,1970-10-04,1970,15.0,367,westbury,66,brm,The Cosworth Revolution,False
16183,654,1970-10-04,1970,15.0,353,lovely,32,team_lotus,The Cosworth Revolution,False
16184,654,1970-10-04,1970,15.0,333,adamich,198,mclaren,The Cosworth Revolution,False
16185,655,1970-10-25,1970,1.0,235,ickx,6,ferrari,The Cosworth Revolution,False
16186,655,1970-10-25,1970,2.0,223,regazzoni,6,ferrari,The Cosworth Revolution,False
16187,655,1970-10-25,1970,3.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16188,655,1970-10-25,1970,4.0,278,amon,37,march,The Cosworth Revolution,False
16189,655,1970-10-25,1970,5.0,306,beltoise,82,matra,The Cosworth Revolution,False
16190,655,1970-10-25,1970,6.0,345,rodriguez,66,brm,The Cosworth Revolution,False
16191,655,1970-10-25,1970,7.0,262,oliver,66,brm,The Cosworth Revolution,False
16192,655,1970-10-25,1970,8.0,341,surtees,63,surtees,The Cosworth Revolution,False
16193,655,1970-10-25,1970,9.0,280,pescarolo,82,matra,The Cosworth Revolution,False
16194,655,1970-10-25,1970,10.0,317,wisell,32,team_lotus,The Cosworth Revolution,False
16195,655,1970-10-25,1970,10.0,356,jack_brabham,34,brabham,The Cosworth Revolution,False
16196,655,1970-10-25,1970,10.0,328,stewart,25,mercedes,The Cosworth Revolution,False
16197,655,1970-10-25,1970,10.0,320,gethin,187,mclaren,The Cosworth Revolution,False
16198,655,1970-10-25,1970,10.0,243,stommelen,34,brabham,The Cosworth Revolution,False
16199,655,1970-10-25,1970,10.0,327,cevert,37,march,The Cosworth Revolution,False
16200,655,1970-10-25,1970,10.0,289,hill,32,team_lotus,The Cosworth Revolution,False
16201,655,1970-10-25,1970,10.0,346,siffert,37,march,The Cosworth Revolution,False
16202,655,1970-10-25,1970,10.0,224,emerson_fittipaldi,32,team_lotus,The Cosworth Revolution,False
16203,656,1969-03-01,1969,1.0,328,stewart,196,matra,The Cosworth Revolution,False
16204,656,1969-03-01,1969,2.0,289,hill,180,lotus,The Cosworth Revolution,False
16205,656,1969-03-01,1969,3.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16206,656,1969-03-01,1969,4.0,346,siffert,180,lotus,The Cosworth Revolution,False
16207,656,1969-03-01,1969,5.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16208,656,1969-03-01,1969,6.0,306,beltoise,196,matra,The Cosworth Revolution,False
16209,656,1969-03-01,1969,7.0,262,oliver,66,brm,The Cosworth Revolution,False
16210,656,1969-03-01,1969,8.0,368,tingle,191,brabham,The Cosworth Revolution,False
16211,656,1969-03-01,1969,9.0,362,klerk,191,brabham,The Cosworth Revolution,False
16212,656,1969-03-01,1969,9.0,358,rindt,180,lotus,The Cosworth Revolution,False
16213,656,1969-03-01,1969,9.0,341,surtees,66,brm,The Cosworth Revolution,False
16214,656,1969-03-01,1969,9.0,345,rodriguez,66,brm,The Cosworth Revolution,False
16215,656,1969-03-01,1969,9.0,278,amon,6,ferrari,The Cosworth Revolution,False
16216,656,1969-03-01,1969,9.0,356,jack_brabham,182,brabham,The Cosworth Revolution,False
16217,656,1969-03-01,1969,9.0,207,mario_andretti,180,lotus,The Cosworth Revolution,False
16218,656,1969-03-01,1969,9.0,340,love,180,lotus,The Cosworth Revolution,False
16219,656,1969-03-01,1969,9.0,235,ickx,182,brabham,The Cosworth Revolution,False
16220,656,1969-03-01,1969,9.0,369,rooyen,187,mclaren,The Cosworth Revolution,False
16221,657,1969-05-04,1969,1.0,328,stewart,196,matra,The Cosworth Revolution,False
16222,657,1969-05-04,1969,2.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16223,657,1969-05-04,1969,3.0,306,beltoise,196,matra,The Cosworth Revolution,False
16224,657,1969-05-04,1969,4.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16225,657,1969-05-04,1969,5.0,341,surtees,66,brm,The Cosworth Revolution,False
16226,657,1969-05-04,1969,6.0,235,ickx,182,brabham,The Cosworth Revolution,False
16227,657,1969-05-04,1969,7.0,345,rodriguez,66,brm,The Cosworth Revolution,False
16228,657,1969-05-04,1969,7.0,278,amon,6,ferrari,The Cosworth Revolution,False
16229,657,1969-05-04,1969,7.0,356,jack_brabham,182,brabham,The Cosworth Revolution,False
16230,657,1969-05-04,1969,7.0,346,siffert,180,lotus,The Cosworth Revolution,False
16231,657,1969-05-04,1969,7.0,358,rindt,180,lotus,The Cosworth Revolution,False
16232,657,1969-05-04,1969,7.0,361,courage,182,brabham,The Cosworth Revolution,False
16233,657,1969-05-04,1969,7.0,289,hill,180,lotus,The Cosworth Revolution,False
16234,657,1969-05-04,1969,7.0,262,oliver,66,brm,The Cosworth Revolution,False
16235,658,1969-05-18,1969,1.0,289,hill,180,lotus,The Cosworth Revolution,True
16236,658,1969-05-18,1969,2.0,361,courage,182,brabham,The Cosworth Revolution,True
16237,658,1969-05-18,1969,3.0,346,siffert,180,lotus,The Cosworth Revolution,True
16238,658,1969-05-18,1969,4.0,370,attwood,180,lotus,The Cosworth Revolution,True
16239,658,1969-05-18,1969,5.0,360,mclaren,187,mclaren,The Cosworth Revolution,True
16240,658,1969-05-18,1969,6.0,304,hulme,187,mclaren,The Cosworth Revolution,True
16241,658,1969-05-18,1969,7.0,350,elford,167,cooper,The Cosworth Revolution,True
16242,658,1969-05-18,1969,8.0,235,ickx,182,brabham,The Cosworth Revolution,True
16243,658,1969-05-18,1969,8.0,328,stewart,196,matra,The Cosworth Revolution,True
16244,658,1969-05-18,1969,8.0,306,beltoise,196,matra,The Cosworth Revolution,True
16245,658,1969-05-18,1969,8.0,278,amon,6,ferrari,The Cosworth Revolution,True
16246,658,1969-05-18,1969,8.0,345,rodriguez,66,brm,The Cosworth Revolution,True
16247,658,1969-05-18,1969,8.0,351,moser,182,brabham,The Cosworth Revolution,True
16248,658,1969-05-18,1969,8.0,341,surtees,66,brm,The Cosworth Revolution,True
16249,658,1969-05-18,1969,8.0,356,jack_brabham,182,brabham,The Cosworth Revolution,True
16250,658,1969-05-18,1969,8.0,262,oliver,66,brm,The Cosworth Revolution,True
16251,659,1969-06-21,1969,1.0,328,stewart,196,matra,The Cosworth Revolution,False
16252,659,1969-06-21,1969,2.0,346,siffert,180,lotus,The Cosworth Revolution,False
16253,659,1969-06-21,1969,3.0,278,amon,6,ferrari,The Cosworth Revolution,False
16254,659,1969-06-21,1969,4.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16255,659,1969-06-21,1969,5.0,235,ickx,182,brabham,The Cosworth Revolution,False
16256,659,1969-06-21,1969,6.0,356,jack_brabham,182,brabham,The Cosworth Revolution,False
16257,659,1969-06-21,1969,7.0,289,hill,180,lotus,The Cosworth Revolution,False
16258,659,1969-06-21,1969,8.0,306,beltoise,187,mclaren,The Cosworth Revolution,False
16259,659,1969-06-21,1969,9.0,341,surtees,66,brm,The Cosworth Revolution,False
16260,659,1969-06-21,1969,10.0,350,elford,187,mclaren,The Cosworth Revolution,False
16261,659,1969-06-21,1969,11.0,351,moser,182,brabham,The Cosworth Revolution,False
16262,659,1969-06-21,1969,11.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16263,659,1969-06-21,1969,11.0,358,rindt,180,lotus,The Cosworth Revolution,False
16264,659,1969-06-21,1969,11.0,361,courage,182,brabham,The Cosworth Revolution,False
16265,659,1969-06-21,1969,11.0,262,oliver,66,brm,The Cosworth Revolution,False
16266,660,1969-07-06,1969,1.0,328,stewart,196,matra,The Cosworth Revolution,False
16267,660,1969-07-06,1969,2.0,306,beltoise,196,matra,The Cosworth Revolution,False
16268,660,1969-07-06,1969,3.0,235,ickx,182,brabham,The Cosworth Revolution,False
16269,660,1969-07-06,1969,4.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16270,660,1969-07-06,1969,5.0,350,elford,187,mclaren,The Cosworth Revolution,False
16271,660,1969-07-06,1969,6.0,289,hill,180,lotus,The Cosworth Revolution,False
16272,660,1969-07-06,1969,7.0,351,moser,182,brabham,The Cosworth Revolution,False
16273,660,1969-07-06,1969,8.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16274,660,1969-07-06,1969,9.0,346,siffert,180,lotus,The Cosworth Revolution,False
16275,660,1969-07-06,1969,10.0,278,amon,6,ferrari,The Cosworth Revolution,False
16276,660,1969-07-06,1969,10.0,358,rindt,180,lotus,The Cosworth Revolution,False
16277,660,1969-07-06,1969,10.0,361,courage,182,brabham,The Cosworth Revolution,False
16278,660,1969-07-06,1969,10.0,357,miles,180,lotus,The Cosworth Revolution,False
16279,661,1969-07-19,1969,1.0,328,stewart,196,matra,The Cosworth Revolution,False
16280,661,1969-07-19,1969,2.0,235,ickx,182,brabham,The Cosworth Revolution,False
16281,661,1969-07-19,1969,3.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16282,661,1969-07-19,1969,4.0,358,rindt,180,lotus,The Cosworth Revolution,False
16283,661,1969-07-19,1969,5.0,361,courage,182,brabham,The Cosworth Revolution,False
16284,661,1969-07-19,1969,6.0,350,elford,187,mclaren,The Cosworth Revolution,False
16285,661,1969-07-19,1969,7.0,289,hill,180,lotus,The Cosworth Revolution,False
16286,661,1969-07-19,1969,8.0,346,siffert,180,lotus,The Cosworth Revolution,False
16287,661,1969-07-19,1969,9.0,306,beltoise,196,matra,The Cosworth Revolution,False
16288,661,1969-07-19,1969,10.0,357,miles,180,lotus,The Cosworth Revolution,False
16289,661,1969-07-19,1969,11.0,345,rodriguez,6,ferrari,The Cosworth Revolution,False
16290,661,1969-07-19,1969,11.0,278,amon,6,ferrari,The Cosworth Revolution,False
16291,661,1969-07-19,1969,11.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16292,661,1969-07-19,1969,11.0,262,oliver,66,brm,The Cosworth Revolution,False
16293,661,1969-07-19,1969,11.0,347,bonnier,180,lotus,The Cosworth Revolution,False
16294,661,1969-07-19,1969,11.0,321,bell,187,mclaren,The Cosworth Revolution,False
16295,661,1969-07-19,1969,11.0,341,surtees,66,brm,The Cosworth Revolution,False
16296,662,1969-08-03,1969,1.0,235,ickx,182,brabham,The Cosworth Revolution,False
16297,662,1969-08-03,1969,2.0,328,stewart,196,matra,The Cosworth Revolution,False
16298,662,1969-08-03,1969,3.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16299,662,1969-08-03,1969,4.0,289,hill,180,lotus,The Cosworth Revolution,False
16300,662,1969-08-03,1969,5.0,346,siffert,180,lotus,The Cosworth Revolution,False
16301,662,1969-08-03,1969,6.0,306,beltoise,196,matra,The Cosworth Revolution,False
16302,662,1969-08-03,1969,7.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16303,662,1969-08-03,1969,7.0,262,oliver,197,brm,The Cosworth Revolution,False
16304,662,1969-08-03,1969,7.0,358,rindt,180,lotus,The Cosworth Revolution,False
16305,662,1969-08-03,1969,7.0,347,bonnier,180,lotus,The Cosworth Revolution,False
16306,662,1969-08-03,1969,7.0,361,courage,182,brabham,The Cosworth Revolution,False
16307,662,1969-08-03,1969,7.0,350,elford,187,mclaren,The Cosworth Revolution,False
16308,662,1969-08-03,1969,7.0,207,mario_andretti,180,lotus,The Cosworth Revolution,False
16309,662,1969-08-03,1969,7.0,341,surtees,66,brm,The Cosworth Revolution,False
16310,663,1969-09-07,1969,1.0,328,stewart,196,matra,The Cosworth Revolution,False
16311,663,1969-09-07,1969,2.0,358,rindt,180,lotus,The Cosworth Revolution,False
16312,663,1969-09-07,1969,3.0,306,beltoise,196,matra,The Cosworth Revolution,False
16313,663,1969-09-07,1969,4.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16314,663,1969-09-07,1969,5.0,361,courage,182,brabham,The Cosworth Revolution,False
16315,663,1969-09-07,1969,6.0,345,rodriguez,6,ferrari,The Cosworth Revolution,False
16316,663,1969-09-07,1969,7.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16317,663,1969-09-07,1969,8.0,346,siffert,180,lotus,The Cosworth Revolution,False
16318,663,1969-09-07,1969,9.0,289,hill,180,lotus,The Cosworth Revolution,False
16319,663,1969-09-07,1969,10.0,235,ickx,182,brabham,The Cosworth Revolution,False
16320,663,1969-09-07,1969,11.0,341,surtees,66,brm,The Cosworth Revolution,False
16321,663,1969-09-07,1969,11.0,262,oliver,66,brm,The Cosworth Revolution,False
16322,663,1969-09-07,1969,11.0,351,moser,182,brabham,The Cosworth Revolution,False
16323,663,1969-09-07,1969,11.0,356,jack_brabham,182,brabham,The Cosworth Revolution,False
16324,663,1969-09-07,1969,11.0,357,miles,180,lotus,The Cosworth Revolution,False
16325,664,1969-09-20,1969,1.0,235,ickx,182,brabham,The Cosworth Revolution,True
16326,664,1969-09-20,1969,2.0,356,jack_brabham,182,brabham,The Cosworth Revolution,True
16327,664,1969-09-20,1969,3.0,358,rindt,180,lotus,The Cosworth Revolution,True
16328,664,1969-09-20,1969,4.0,306,beltoise,196,matra,The Cosworth Revolution,True
16329,664,1969-09-20,1969,5.0,360,mclaren,187,mclaren,The Cosworth Revolution,True
16330,664,1969-09-20,1969,6.0,359,gavin,196,matra,The Cosworth Revolution,True
16331,664,1969-09-20,1969,7.0,353,lovely,180,lotus,The Cosworth Revolution,True
16332,664,1969-09-20,1969,8.0,343,brack,66,brm,The Cosworth Revolution,True
16333,664,1969-09-20,1969,8.0,289,hill,180,lotus,The Cosworth Revolution,True
16334,664,1969-09-20,1969,8.0,346,siffert,180,lotus,The Cosworth Revolution,True
16335,664,1969-09-20,1969,8.0,357,miles,180,lotus,The Cosworth Revolution,True
16336,664,1969-09-20,1969,8.0,345,rodriguez,6,ferrari,The Cosworth Revolution,True
16337,664,1969-09-20,1969,8.0,328,stewart,196,matra,The Cosworth Revolution,True
16338,664,1969-09-20,1969,8.0,371,pease,189,eagle,The Cosworth Revolution,True
16339,664,1969-09-20,1969,8.0,341,surtees,66,brm,The Cosworth Revolution,True
16340,664,1969-09-20,1969,8.0,361,courage,182,brabham,The Cosworth Revolution,True
16341,664,1969-09-20,1969,8.0,372,cordts,183,brabham,The Cosworth Revolution,True
16342,664,1969-09-20,1969,8.0,304,hulme,187,mclaren,The Cosworth Revolution,True
16343,664,1969-09-20,1969,8.0,262,oliver,66,brm,The Cosworth Revolution,True
16344,664,1969-09-20,1969,8.0,351,moser,182,brabham,The Cosworth Revolution,True
16345,665,1969-10-05,1969,1.0,358,rindt,180,lotus,The Cosworth Revolution,False
16346,665,1969-10-05,1969,2.0,361,courage,182,brabham,The Cosworth Revolution,False
16347,665,1969-10-05,1969,3.0,341,surtees,66,brm,The Cosworth Revolution,False
16348,665,1969-10-05,1969,4.0,356,jack_brabham,182,brabham,The Cosworth Revolution,False
16349,665,1969-10-05,1969,5.0,345,rodriguez,6,ferrari,The Cosworth Revolution,False
16350,665,1969-10-05,1969,6.0,351,moser,182,brabham,The Cosworth Revolution,False
16351,665,1969-10-05,1969,7.0,359,gavin,196,matra,The Cosworth Revolution,False
16352,665,1969-10-05,1969,7.0,289,hill,180,lotus,The Cosworth Revolution,False
16353,665,1969-10-05,1969,7.0,235,ickx,182,brabham,The Cosworth Revolution,False
16354,665,1969-10-05,1969,7.0,352,eaton,66,brm,The Cosworth Revolution,False
16355,665,1969-10-05,1969,7.0,306,beltoise,196,matra,The Cosworth Revolution,False
16356,665,1969-10-05,1969,7.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16357,665,1969-10-05,1969,7.0,328,stewart,196,matra,The Cosworth Revolution,False
16358,665,1969-10-05,1969,7.0,353,lovely,180,lotus,The Cosworth Revolution,False
16359,665,1969-10-05,1969,7.0,262,oliver,66,brm,The Cosworth Revolution,False
16360,665,1969-10-05,1969,7.0,346,siffert,180,lotus,The Cosworth Revolution,False
16361,665,1969-10-05,1969,7.0,207,mario_andretti,180,lotus,The Cosworth Revolution,False
16362,665,1969-10-05,1969,7.0,360,mclaren,187,mclaren,The Cosworth Revolution,False
16363,666,1969-10-19,1969,1.0,304,hulme,187,mclaren,The Cosworth Revolution,False
16364,666,1969-10-19,1969,2.0,235,ickx,182,brabham,The Cosworth Revolution,False
16365,666,1969-10-19,1969,3.0,356,jack_brabham,182,brabham,The Cosworth Revolution,False
16366,666,1969-10-19,1969,4.0,328,stewart,196,matra,The Cosworth Revolution,False
16367,666,1969-10-19,1969,5.0,306,beltoise,196,matra,The Cosworth Revolution,False
16368,666,1969-10-19,1969,6.0,262,oliver,66,brm,The Cosworth Revolution,False
16369,666,1969-10-19,1969,7.0,345,rodriguez,6,ferrari,The Cosworth Revolution,False
16370,666,1969-10-19,1969,8.0,359,gavin,196,matra,The Cosworth Revolution,False
16371,666,1969-10-19,1969,9.0,353,lovely,180,lotus,The Cosworth Revolution,False
16372,666,1969-10-19,1969,10.0,361,courage,182,brabham,The Cosworth Revolution,False
16373,666,1969-10-19,1969,11.0,351,moser,182,brabham,The Cosworth Revolution,False
